key	lang	from-state	applied
uni.gates.u1.q	da	absent	yes
uni.gates.u1.q	nb	absent	yes
uni.gates.u1.q	sv	absent	yes
uni.gates.u1.q	fi	absent	yes
uni.gates.u1.q	tr	absent	yes
uni.gates.u1.q	hu	absent	yes
uni.gates.u1.q	sa	absent	yes
uni.gates.u1.s	en	absent	yes
uni.gates.u1.s	ru	absent	yes
uni.gates.u1.s	lv	absent	yes
uni.gates.u1.s	th	absent	yes
uni.gates.u1.s	gd	absent	yes
uni.gates.u1.s	tt	absent	yes
uni.gates.u1.s	uk	absent	yes
uni.gates.u1.s	cs	absent	yes
uni.gates.u1.s	zh	absent	yes
uni.gates.u1.s	ko	absent	yes
uni.gates.u1.s	ar	absent	yes
uni.gates.u1.s	nl-be	absent	yes
uni.gates.u1.s	es	absent	yes
uni.gates.u1.s	nl	absent	yes
uni.gates.u1.s	de	absent	yes
uni.gates.u1.s	fr	absent	yes
uni.gates.u1.s	he	absent	yes
uni.gates.u1.s	hi	absent	yes
uni.gates.u1.s	bn	absent	yes
uni.gates.u1.s	fa	absent	yes
uni.gates.u1.s	ur	absent	yes
uni.gates.u1.s	ja	absent	yes
uni.gates.u1.s	da	absent	yes
uni.gates.u1.s	nb	absent	yes
uni.gates.u1.s	sv	absent	yes
uni.gates.u1.s	fi	absent	yes
uni.gates.u1.s	tr	absent	yes
uni.gates.u1.s	hu	absent	yes
uni.gates.u1.s	sa	absent	yes
uni.gates.u2.q	en	absent	yes
uni.gates.u2.q	ru	absent	yes
uni.gates.u2.q	lv	absent	yes
uni.gates.u2.q	th	absent	yes
uni.gates.u2.q	gd	absent	yes
uni.gates.u2.q	tt	absent	yes
uni.gates.u2.q	uk	absent	yes
uni.gates.u2.q	cs	absent	yes
uni.gates.u2.q	zh	absent	yes
uni.gates.u2.q	ko	absent	yes
uni.gates.u2.q	ar	absent	yes
uni.gates.u2.q	nl-be	absent	yes
uni.gates.u2.q	es	absent	yes
uni.gates.u2.q	nl	absent	yes
uni.gates.u2.q	de	absent	yes
uni.gates.u2.q	fr	absent	yes
uni.gates.u2.q	he	absent	yes
uni.gates.u2.q	hi	absent	yes
uni.gates.u2.q	bn	absent	yes
uni.gates.u2.q	fa	absent	yes
uni.gates.u2.q	ur	absent	yes
uni.gates.u2.q	ja	absent	yes
uni.gates.u2.q	da	absent	yes
uni.gates.u2.q	nb	absent	yes
uni.gates.u2.q	sv	absent	yes
uni.gates.u2.q	fi	absent	yes
uni.gates.u2.q	tr	absent	yes
uni.gates.u2.q	hu	absent	yes
uni.gates.u2.q	sa	absent	yes
uni.gates.u2.s	en	absent	yes
uni.gates.u2.s	ru	absent	yes
uni.gates.u2.s	lv	absent	yes
uni.gates.u2.s	th	absent	yes
uni.gates.u2.s	gd	absent	yes
uni.gates.u2.s	tt	absent	yes
uni.gates.u2.s	uk	absent	yes
uni.gates.u2.s	cs	absent	yes
uni.gates.u2.s	zh	absent	yes
uni.gates.u2.s	ko	absent	yes
uni.gates.u2.s	ar	absent	yes
uni.gates.u2.s	nl-be	absent	yes
uni.gates.u2.s	es	absent	yes
uni.gates.u2.s	nl	absent	yes
uni.gates.u2.s	de	absent	yes
uni.gates.u2.s	fr	absent	yes
uni.gates.u2.s	he	absent	yes
uni.gates.u2.s	hi	absent	yes
uni.gates.u2.s	bn	absent	yes
uni.gates.u2.s	fa	absent	yes
uni.gates.u2.s	ur	absent	yes
uni.gates.u2.s	ja	absent	yes
uni.gates.u2.s	da	absent	yes
uni.gates.u2.s	nb	absent	yes
uni.gates.u2.s	sv	absent	yes
uni.gates.u2.s	fi	absent	yes
uni.gates.u2.s	tr	absent	yes
uni.gates.u2.s	hu	absent	yes
uni.gates.u2.s	sa	absent	yes
uni.gates.u3.q	en	absent	yes
uni.gates.u3.q	ru	absent	yes
uni.gates.u3.q	lv	absent	yes
uni.gates.u3.q	th	absent	yes
uni.gates.u3.q	gd	absent	yes
uni.gates.u3.q	tt	absent	yes
uni.gates.u3.q	uk	absent	yes
uni.gates.u3.q	cs	absent	yes
uni.gates.u3.q	zh	absent	yes
uni.gates.u3.q	ko	absent	yes
uni.gates.u3.q	ar	absent	yes
uni.gates.u3.q	nl-be	absent	yes
uni.gates.u3.q	es	absent	yes
uni.gates.u3.q	nl	absent	yes
uni.gates.u3.q	de	absent	yes
uni.gates.u3.q	fr	absent	yes
uni.gates.u3.q	he	absent	yes
uni.gates.u3.q	hi	absent	yes
uni.gates.u3.q	bn	absent	yes
uni.gates.u3.q	fa	absent	yes
uni.gates.u3.q	ur	absent	yes
uni.gates.u3.q	ja	absent	yes
uni.gates.u3.q	da	absent	yes
uni.gates.u3.q	nb	absent	yes
uni.gates.u3.q	sv	absent	yes
uni.gates.u3.q	fi	absent	yes
uni.gates.u3.q	tr	absent	yes
uni.gates.u3.q	hu	absent	yes
uni.gates.u3.q	sa	absent	yes
uni.gates.u3.s	en	absent	yes
uni.gates.u3.s	ru	absent	yes
uni.gates.u3.s	lv	absent	yes
uni.gates.u3.s	th	absent	yes
uni.gates.u3.s	gd	absent	yes
uni.gates.u3.s	tt	absent	yes
uni.gates.u3.s	uk	absent	yes
uni.gates.u3.s	cs	absent	yes
uni.gates.u3.s	zh	absent	yes
uni.gates.u3.s	ko	absent	yes
uni.gates.u3.s	ar	absent	yes
uni.gates.u3.s	nl-be	absent	yes
uni.gates.u3.s	es	absent	yes
uni.gates.u3.s	nl	absent	yes
uni.gates.u3.s	de	absent	yes
uni.gates.u3.s	fr	absent	yes
uni.gates.u3.s	he	absent	yes
uni.gates.u3.s	hi	absent	yes
uni.gates.u3.s	bn	absent	yes
uni.gates.u3.s	fa	absent	yes
uni.gates.u3.s	ur	absent	yes
uni.gates.u3.s	ja	absent	yes
uni.gates.u3.s	da	absent	yes
uni.gates.u3.s	nb	absent	yes
uni.gates.u3.s	sv	absent	yes
uni.gates.u3.s	fi	absent	yes
uni.gates.u3.s	tr	absent	yes
uni.gates.u3.s	hu	absent	yes
uni.gates.u3.s	sa	absent	yes
uni.gates.law	en	absent	yes
uni.gates.law	ru	absent	yes
uni.gates.law	lv	absent	yes
uni.gates.law	th	absent	yes
uni.gates.law	gd	absent	yes
uni.gates.law	tt	absent	yes
uni.gates.law	uk	absent	yes
uni.gates.law	cs	absent	yes
uni.gates.law	zh	absent	yes
uni.gates.law	ko	absent	yes
uni.gates.law	ar	absent	yes
uni.gates.law	nl-be	absent	yes
uni.gates.law	es	absent	yes
uni.gates.law	nl	absent	yes
uni.gates.law	de	absent	yes
uni.gates.law	fr	absent	yes
uni.gates.law	he	absent	yes
uni.gates.law	hi	absent	yes
uni.gates.law	bn	absent	yes
uni.gates.law	fa	absent	yes
uni.gates.law	ur	absent	yes
uni.gates.law	ja	absent	yes
uni.gates.law	da	absent	yes
uni.gates.law	nb	absent	yes
uni.gates.law	sv	absent	yes
uni.gates.law	fi	absent	yes
uni.gates.law	tr	absent	yes
uni.gates.law	hu	absent	yes
uni.gates.law	sa	absent	yes
uni.foot.doctrine	en	absent	yes
uni.foot.doctrine	ru	absent	yes
uni.foot.doctrine	lv	absent	yes
uni.foot.doctrine	th	absent	yes
uni.foot.doctrine	gd	absent	yes
uni.foot.doctrine	tt	absent	yes
uni.foot.doctrine	uk	absent	yes
uni.foot.doctrine	cs	absent	yes
uni.foot.doctrine	zh	absent	yes
uni.foot.doctrine	ko	absent	yes
uni.foot.doctrine	ar	absent	yes
uni.foot.doctrine	nl-be	absent	yes
uni.foot.doctrine	es	absent	yes
uni.foot.doctrine	nl	absent	yes
uni.foot.doctrine	de	absent	yes
uni.foot.doctrine	fr	absent	yes
uni.foot.doctrine	he	absent	yes
uni.foot.doctrine	hi	absent	yes
uni.foot.doctrine	bn	absent	yes
uni.foot.doctrine	fa	absent	yes
uni.foot.doctrine	ur	absent	yes
uni.foot.doctrine	ja	absent	yes
uni.foot.doctrine	da	absent	yes
uni.foot.doctrine	nb	absent	yes
uni.foot.doctrine	sv	absent	yes
uni.foot.doctrine	fi	absent	yes
uni.foot.doctrine	tr	absent	yes
uni.foot.doctrine	hu	absent	yes
uni.foot.doctrine	sa	absent	yes
uni.foot.landing	en	absent	yes
uni.foot.landing	ru	absent	yes
uni.foot.landing	lv	absent	yes
uni.foot.landing	th	absent	yes
uni.foot.landing	gd	absent	yes
uni.foot.landing	tt	absent	yes
uni.foot.landing	uk	absent	yes
uni.foot.landing	cs	absent	yes
uni.foot.landing	zh	absent	yes
uni.foot.landing	ko	absent	yes
uni.foot.landing	ar	absent	yes
uni.foot.landing	nl-be	absent	yes
uni.foot.landing	es	absent	yes
uni.foot.landing	nl	absent	yes
uni.foot.landing	de	absent	yes
uni.foot.landing	fr	absent	yes
uni.foot.landing	he	absent	yes
uni.foot.landing	hi	absent	yes
uni.foot.landing	bn	absent	yes
uni.foot.landing	fa	absent	yes
uni.foot.landing	ur	absent	yes
uni.foot.landing	ja	absent	yes
uni.foot.landing	da	absent	yes
uni.foot.landing	nb	absent	yes
uni.foot.landing	sv	absent	yes
uni.foot.landing	fi	absent	yes
uni.foot.landing	tr	absent	yes
uni.foot.landing	hu	absent	yes
uni.foot.landing	sa	absent	yes
uni.foot.inherited	en	absent	yes
uni.foot.inherited	ru	absent	yes
uni.foot.inherited	lv	absent	yes
uni.foot.inherited	th	absent	yes
uni.foot.inherited	gd	absent	yes
uni.foot.inherited	tt	absent	yes
uni.foot.inherited	uk	absent	yes
uni.foot.inherited	cs	absent	yes
uni.foot.inherited	zh	absent	yes
uni.foot.inherited	ko	absent	yes
uni.foot.inherited	ar	absent	yes
uni.foot.inherited	nl-be	absent	yes
uni.foot.inherited	es	absent	yes
uni.foot.inherited	nl	absent	yes
uni.foot.inherited	de	absent	yes
uni.foot.inherited	fr	absent	yes
uni.foot.inherited	he	absent	yes
uni.foot.inherited	hi	absent	yes
uni.foot.inherited	bn	absent	yes
uni.foot.inherited	fa	absent	yes
uni.foot.inherited	ur	absent	yes
uni.foot.inherited	ja	absent	yes
uni.foot.inherited	da	absent	yes
uni.foot.inherited	nb	absent	yes
uni.foot.inherited	sv	absent	yes
uni.foot.inherited	fi	absent	yes
uni.foot.inherited	tr	absent	yes
uni.foot.inherited	hu	absent	yes
uni.foot.inherited	sa	absent	yes
uni.foot.producer	en	absent	yes
uni.foot.producer	ru	absent	yes
uni.foot.producer	lv	absent	yes
uni.foot.producer	th	absent	yes
uni.foot.producer	gd	absent	yes
uni.foot.producer	tt	absent	yes
uni.foot.producer	uk	absent	yes
uni.foot.producer	cs	absent	yes
uni.foot.producer	zh	absent	yes
uni.foot.producer	ko	absent	yes
uni.foot.producer	ar	absent	yes
uni.foot.producer	nl-be	absent	yes
uni.foot.producer	es	absent	yes
uni.foot.producer	nl	absent	yes
uni.foot.producer	de	absent	yes
uni.foot.producer	fr	absent	yes
uni.foot.producer	he	absent	yes
uni.foot.producer	hi	absent	yes
uni.foot.producer	bn	absent	yes
uni.foot.producer	fa	absent	yes
uni.foot.producer	ur	absent	yes
uni.foot.producer	ja	absent	yes
uni.foot.producer	da	absent	yes
uni.foot.producer	nb	absent	yes
uni.foot.producer	sv	absent	yes
uni.foot.producer	fi	absent	yes
uni.foot.producer	tr	absent	yes
uni.foot.producer	hu	absent	yes
uni.foot.producer	sa	absent	yes
uni.foot.lab	en	absent	yes
uni.foot.lab	ru	absent	yes
uni.foot.lab	lv	absent	yes
uni.foot.lab	th	absent	yes
uni.foot.lab	gd	absent	yes
uni.foot.lab	tt	absent	yes
uni.foot.lab	uk	absent	yes
uni.foot.lab	cs	absent	yes
uni.foot.lab	zh	absent	yes
uni.foot.lab	ko	absent	yes
uni.foot.lab	ar	absent	yes
uni.foot.lab	nl-be	absent	yes
uni.foot.lab	es	absent	yes
uni.foot.lab	nl	absent	yes
uni.foot.lab	de	absent	yes
uni.foot.lab	fr	absent	yes
uni.foot.lab	he	absent	yes
uni.foot.lab	hi	absent	yes
uni.foot.lab	bn	absent	yes
uni.foot.lab	fa	absent	yes
uni.foot.lab	ur	absent	yes
uni.foot.lab	ja	absent	yes
uni.foot.lab	da	absent	yes
uni.foot.lab	nb	absent	yes
uni.foot.lab	sv	absent	yes
uni.foot.lab	fi	absent	yes
uni.foot.lab	tr	absent	yes
uni.foot.lab	hu	absent	yes
uni.foot.lab	sa	absent	yes
uni.foot.museum	en	absent	yes
uni.foot.museum	ru	absent	yes
uni.foot.museum	lv	absent	yes
uni.foot.museum	th	absent	yes
uni.foot.museum	gd	absent	yes
uni.foot.museum	tt	absent	yes
uni.foot.museum	uk	absent	yes
uni.foot.museum	cs	absent	yes
uni.foot.museum	zh	absent	yes
uni.foot.museum	ko	absent	yes
uni.foot.museum	ar	absent	yes
uni.foot.museum	nl-be	absent	yes
uni.foot.museum	es	absent	yes
uni.foot.museum	nl	absent	yes
uni.foot.museum	de	absent	yes
uni.foot.museum	fr	absent	yes
uni.foot.museum	he	absent	yes
uni.foot.museum	hi	absent	yes
uni.foot.museum	bn	absent	yes
uni.foot.museum	fa	absent	yes
uni.foot.museum	ur	absent	yes
uni.foot.museum	ja	absent	yes
uni.foot.museum	da	absent	yes
uni.foot.museum	nb	absent	yes
uni.foot.museum	sv	absent	yes
uni.foot.museum	fi	absent	yes
uni.foot.museum	tr	absent	yes
uni.foot.museum	hu	absent	yes
uni.foot.museum	sa	absent	yes
uni.foot.bigen	en	absent	yes
uni.foot.bigen	ru	absent	yes
uni.foot.bigen	lv	absent	yes
uni.foot.bigen	th	absent	yes
uni.foot.bigen	gd	absent	yes
uni.foot.bigen	tt	absent	yes
uni.foot.bigen	uk	absent	yes
uni.foot.bigen	cs	absent	yes
uni.foot.bigen	zh	absent	yes
uni.foot.bigen	ko	absent	yes
uni.foot.bigen	ar	absent	yes
uni.foot.bigen	nl-be	absent	yes
uni.foot.bigen	es	absent	yes
uni.foot.bigen	nl	absent	yes
uni.foot.bigen	de	absent	yes
uni.foot.bigen	fr	absent	yes
uni.foot.bigen	he	absent	yes
uni.foot.bigen	hi	absent	yes
uni.foot.bigen	bn	absent	yes
uni.foot.bigen	fa	absent	yes
uni.foot.bigen	ur	absent	yes
uni.foot.bigen	ja	absent	yes
uni.foot.bigen	da	absent	yes
uni.foot.bigen	nb	absent	yes
uni.foot.bigen	sv	absent	yes
uni.foot.bigen	fi	absent	yes
uni.foot.bigen	tr	absent	yes
uni.foot.bigen	hu	absent	yes
uni.foot.bigen	sa	absent	yes
uni.foot.built	en	absent	yes
uni.foot.built	ru	absent	yes
uni.foot.built	lv	absent	yes
uni.foot.built	th	absent	yes
uni.foot.built	gd	absent	yes
uni.foot.built	tt	absent	yes
uni.foot.built	uk	absent	yes
uni.foot.built	cs	absent	yes
uni.foot.built	zh	absent	yes
uni.foot.built	ko	absent	yes
uni.foot.built	ar	absent	yes
uni.foot.built	nl-be	absent	yes
uni.foot.built	es	absent	yes
uni.foot.built	nl	absent	yes
uni.foot.built	de	absent	yes
uni.foot.built	fr	absent	yes
uni.foot.built	he	absent	yes
uni.foot.built	hi	absent	yes
uni.foot.built	bn	absent	yes
uni.foot.built	fa	absent	yes
uni.foot.built	ur	absent	yes
uni.foot.built	ja	absent	yes
uni.foot.built	da	absent	yes
uni.foot.built	nb	absent	yes
uni.foot.built	sv	absent	yes
uni.foot.built	fi	absent	yes
uni.foot.built	tr	absent	yes
uni.foot.built	hu	absent	yes
uni.foot.built	sa	absent	yes
bld.title	en	absent	yes
bld.title	ru	absent	yes
bld.title	lv	absent	yes
bld.title	th	absent	yes
bld.title	gd	absent	yes
bld.title	tt	absent	yes
bld.title	uk	absent	yes
bld.title	cs	absent	yes
bld.title	zh	absent	yes
bld.title	ko	absent	yes
bld.title	ar	absent	yes
bld.title	nl-be	absent	yes
bld.title	es	absent	yes
bld.title	nl	absent	yes
bld.title	de	absent	yes
bld.title	fr	absent	yes
bld.title	he	absent	yes
bld.title	hi	absent	yes
bld.title	bn	absent	yes
bld.title	fa	absent	yes
bld.title	ur	absent	yes
bld.title	ja	absent	yes
bld.title	da	absent	yes
bld.title	nb	absent	yes
bld.title	sv	absent	yes
bld.title	fi	absent	yes
bld.title	tr	absent	yes
bld.title	hu	absent	yes
bld.title	sa	absent	yes
bld.lede	en	absent	yes
bld.lede	ru	absent	yes
bld.lede	lv	absent	yes
bld.lede	th	absent	yes
bld.lede	gd	absent	yes
bld.lede	tt	absent	yes
bld.lede	uk	absent	yes
bld.lede	cs	absent	yes
bld.lede	zh	absent	yes
bld.lede	ko	absent	yes
bld.lede	ar	absent	yes
bld.lede	nl-be	absent	yes
bld.lede	es	absent	yes
bld.lede	nl	absent	yes
bld.lede	de	absent	yes
bld.lede	fr	absent	yes
bld.lede	he	absent	yes
bld.lede	hi	absent	yes
bld.lede	bn	absent	yes
bld.lede	fa	absent	yes
bld.lede	ur	absent	yes
bld.lede	ja	absent	yes
bld.lede	da	absent	yes
bld.lede	nb	absent	yes
bld.lede	sv	absent	yes
bld.lede	fi	absent	yes
bld.lede	tr	absent	yes
bld.lede	hu	absent	yes
bld.lede	sa	absent	yes
bld.unesco	en	absent	yes
bld.unesco	ru	absent	yes
bld.unesco	lv	absent	yes
bld.unesco	th	absent	yes
bld.unesco	gd	absent	yes
bld.unesco	tt	absent	yes
bld.unesco	uk	absent	yes
bld.unesco	cs	absent	yes
bld.unesco	zh	absent	yes
bld.unesco	ko	absent	yes
bld.unesco	ar	absent	yes
bld.unesco	nl-be	absent	yes
bld.unesco	es	absent	yes
bld.unesco	nl	absent	yes
bld.unesco	de	absent	yes
bld.unesco	fr	absent	yes
bld.unesco	he	absent	yes
bld.unesco	hi	absent	yes
bld.unesco	bn	absent	yes
bld.unesco	fa	absent	yes
bld.unesco	ur	absent	yes
bld.unesco	ja	absent	yes
bld.unesco	da	absent	yes
bld.unesco	nb	absent	yes
bld.unesco	sv	absent	yes
bld.unesco	fi	absent	yes
bld.unesco	tr	absent	yes
bld.unesco	hu	absent	yes
bld.unesco	sa	absent	yes
bld.cmp.trad	en	absent	yes
bld.cmp.trad	ru	absent	yes
bld.cmp.trad	lv	absent	yes
bld.cmp.trad	th	absent	yes
bld.cmp.trad	gd	absent	yes
bld.cmp.trad	tt	absent	yes
bld.cmp.trad	uk	absent	yes
bld.cmp.trad	cs	absent	yes
bld.cmp.trad	zh	absent	yes
bld.cmp.trad	ko	absent	yes
bld.cmp.trad	ar	absent	yes
bld.cmp.trad	nl-be	absent	yes
bld.cmp.trad	es	absent	yes
bld.cmp.trad	nl	absent	yes
bld.cmp.trad	de	absent	yes
bld.cmp.trad	fr	absent	yes
bld.cmp.trad	he	absent	yes
bld.cmp.trad	hi	absent	yes
bld.cmp.trad	bn	absent	yes
bld.cmp.trad	fa	absent	yes
bld.cmp.trad	ur	absent	yes
bld.cmp.trad	ja	absent	yes
bld.cmp.trad	da	absent	yes
bld.cmp.trad	nb	absent	yes
bld.cmp.trad	sv	absent	yes
bld.cmp.trad	fi	absent	yes
bld.cmp.trad	tr	absent	yes
bld.cmp.trad	hu	absent	yes
bld.cmp.trad	sa	absent	yes
bld.cmp.dock	en	absent	yes
bld.cmp.dock	ru	absent	yes
bld.cmp.dock	lv	absent	yes
bld.cmp.dock	th	absent	yes
bld.cmp.dock	gd	absent	yes
bld.cmp.dock	tt	absent	yes
bld.cmp.dock	uk	absent	yes
bld.cmp.dock	cs	absent	yes
bld.cmp.dock	zh	absent	yes
bld.cmp.dock	ko	absent	yes
bld.cmp.dock	ar	absent	yes
bld.cmp.dock	nl-be	absent	yes
bld.cmp.dock	es	absent	yes
bld.cmp.dock	nl	absent	yes
bld.cmp.dock	de	absent	yes
bld.cmp.dock	fr	absent	yes
bld.cmp.dock	he	absent	yes
bld.cmp.dock	hi	absent	yes
bld.cmp.dock	bn	absent	yes
bld.cmp.dock	fa	absent	yes
bld.cmp.dock	ur	absent	yes
bld.cmp.dock	ja	absent	yes
bld.cmp.dock	da	absent	yes
bld.cmp.dock	nb	absent	yes
bld.cmp.dock	sv	absent	yes
bld.cmp.dock	fi	absent	yes
bld.cmp.dock	tr	absent	yes
bld.cmp.dock	hu	absent	yes
bld.cmp.dock	sa	absent	yes
bld.cmp.locales	en	absent	yes
bld.cmp.locales	ru	absent	yes
bld.cmp.locales	lv	absent	yes
bld.cmp.locales	th	absent	yes
bld.cmp.locales	gd	absent	yes
bld.cmp.locales	tt	absent	yes
bld.cmp.locales	uk	absent	yes
bld.cmp.locales	cs	absent	yes
bld.cmp.locales	zh	absent	yes
bld.cmp.locales	ko	absent	yes
bld.cmp.locales	ar	absent	yes
bld.cmp.locales	nl-be	absent	yes
bld.cmp.locales	es	absent	yes
bld.cmp.locales	nl	absent	yes
bld.cmp.locales	de	absent	yes
bld.cmp.locales	fr	absent	yes
bld.cmp.locales	he	absent	yes
bld.cmp.locales	hi	absent	yes
bld.cmp.locales	bn	absent	yes
bld.cmp.locales	fa	absent	yes
bld.cmp.locales	ur	absent	yes
bld.cmp.locales	ja	absent	yes
bld.cmp.locales	da	absent	yes
bld.cmp.locales	nb	absent	yes
bld.cmp.locales	sv	absent	yes
bld.cmp.locales	fi	absent	yes
bld.cmp.locales	tr	absent	yes
bld.cmp.locales	hu	absent	yes
bld.cmp.locales	sa	absent	yes
bld.cmp.locales.t	en	absent	yes
bld.cmp.locales.t	ru	absent	yes
bld.cmp.locales.t	lv	absent	yes
bld.cmp.locales.t	th	absent	yes
bld.cmp.locales.t	gd	absent	yes
bld.cmp.locales.t	tt	absent	yes
bld.cmp.locales.t	uk	absent	yes
bld.cmp.locales.t	cs	absent	yes
bld.cmp.locales.t	zh	absent	yes
bld.cmp.locales.t	ko	absent	yes
bld.cmp.locales.t	ar	absent	yes
bld.cmp.locales.t	nl-be	absent	yes
bld.cmp.locales.t	es	absent	yes
bld.cmp.locales.t	nl	absent	yes
bld.cmp.locales.t	de	absent	yes
bld.cmp.locales.t	fr	absent	yes
bld.cmp.locales.t	he	absent	yes
bld.cmp.locales.t	hi	absent	yes
bld.cmp.locales.t	bn	absent	yes
bld.cmp.locales.t	fa	absent	yes
bld.cmp.locales.t	ur	absent	yes
bld.cmp.locales.t	ja	absent	yes
bld.cmp.locales.t	da	absent	yes
bld.cmp.locales.t	nb	absent	yes
bld.cmp.locales.t	sv	absent	yes
bld.cmp.locales.t	fi	absent	yes
bld.cmp.locales.t	tr	absent	yes
bld.cmp.locales.t	hu	absent	yes
bld.cmp.locales.t	sa	absent	yes
bld.cmp.locales.d	en	absent	yes
bld.cmp.locales.d	ru	absent	yes
bld.cmp.locales.d	lv	absent	yes
bld.cmp.locales.d	th	absent	yes
bld.cmp.locales.d	gd	absent	yes
bld.cmp.locales.d	tt	absent	yes
bld.cmp.locales.d	uk	absent	yes
bld.cmp.locales.d	cs	absent	yes
bld.cmp.locales.d	zh	absent	yes
bld.cmp.locales.d	ko	absent	yes
bld.cmp.locales.d	ar	absent	yes
bld.cmp.locales.d	nl-be	absent	yes
bld.cmp.locales.d	es	absent	yes
bld.cmp.locales.d	nl	absent	yes
bld.cmp.locales.d	de	absent	yes
bld.cmp.locales.d	fr	absent	yes
bld.cmp.locales.d	he	absent	yes
bld.cmp.locales.d	hi	absent	yes
bld.cmp.locales.d	bn	absent	yes
bld.cmp.locales.d	fa	absent	yes
bld.cmp.locales.d	ur	absent	yes
bld.cmp.locales.d	ja	absent	yes
bld.cmp.locales.d	da	absent	yes
bld.cmp.locales.d	nb	absent	yes
bld.cmp.locales.d	sv	absent	yes
bld.cmp.locales.d	fi	absent	yes
bld.cmp.locales.d	tr	absent	yes
bld.cmp.locales.d	hu	absent	yes
bld.cmp.locales.d	sa	absent	yes
bld.cmp.strings	en	absent	yes
bld.cmp.strings	ru	absent	yes
bld.cmp.strings	lv	absent	yes
bld.cmp.strings	th	absent	yes
bld.cmp.strings	gd	absent	yes
bld.cmp.strings	tt	absent	yes
bld.cmp.strings	uk	absent	yes
bld.cmp.strings	cs	absent	yes
bld.cmp.strings	zh	absent	yes
bld.cmp.strings	ko	absent	yes
bld.cmp.strings	ar	absent	yes
bld.cmp.strings	nl-be	absent	yes
bld.cmp.strings	es	absent	yes
bld.cmp.strings	nl	absent	yes
bld.cmp.strings	de	absent	yes
bld.cmp.strings	fr	absent	yes
bld.cmp.strings	he	absent	yes
bld.cmp.strings	hi	absent	yes
bld.cmp.strings	bn	absent	yes
bld.cmp.strings	fa	absent	yes
bld.cmp.strings	ur	absent	yes
bld.cmp.strings	ja	absent	yes
bld.cmp.strings	da	absent	yes
bld.cmp.strings	nb	absent	yes
bld.cmp.strings	sv	absent	yes
bld.cmp.strings	fi	absent	yes
bld.cmp.strings	tr	absent	yes
bld.cmp.strings	hu	absent	yes
bld.cmp.strings	sa	absent	yes
bld.cmp.strings.t	en	absent	yes
bld.cmp.strings.t	ru	absent	yes
bld.cmp.strings.t	lv	absent	yes
bld.cmp.strings.t	th	absent	yes
bld.cmp.strings.t	gd	absent	yes
bld.cmp.strings.t	tt	absent	yes
bld.cmp.strings.t	uk	absent	yes
bld.cmp.strings.t	cs	absent	yes
bld.cmp.strings.t	zh	absent	yes
bld.cmp.strings.t	ko	absent	yes
bld.cmp.strings.t	ar	absent	yes
bld.cmp.strings.t	nl-be	absent	yes
bld.cmp.strings.t	es	absent	yes
bld.cmp.strings.t	nl	absent	yes
bld.cmp.strings.t	de	absent	yes
bld.cmp.strings.t	fr	absent	yes
bld.cmp.strings.t	he	absent	yes
bld.cmp.strings.t	hi	absent	yes
bld.cmp.strings.t	bn	absent	yes
bld.cmp.strings.t	fa	absent	yes
bld.cmp.strings.t	ur	absent	yes
bld.cmp.strings.t	ja	absent	yes
bld.cmp.strings.t	da	absent	yes
bld.cmp.strings.t	nb	absent	yes
bld.cmp.strings.t	sv	absent	yes
bld.cmp.strings.t	fi	absent	yes
bld.cmp.strings.t	tr	absent	yes
bld.cmp.strings.t	hu	absent	yes
bld.cmp.strings.t	sa	absent	yes
bld.cmp.strings.d	en	absent	yes
bld.cmp.strings.d	ru	absent	yes
bld.cmp.strings.d	lv	absent	yes
bld.cmp.strings.d	th	absent	yes
bld.cmp.strings.d	gd	absent	yes
bld.cmp.strings.d	tt	absent	yes
bld.cmp.strings.d	uk	absent	yes
bld.cmp.strings.d	cs	absent	yes
bld.cmp.strings.d	zh	absent	yes
bld.cmp.strings.d	ko	absent	yes
bld.cmp.strings.d	ar	absent	yes
bld.cmp.strings.d	nl-be	absent	yes
bld.cmp.strings.d	es	absent	yes
bld.cmp.strings.d	nl	absent	yes
bld.cmp.strings.d	de	absent	yes
bld.cmp.strings.d	fr	absent	yes
bld.cmp.strings.d	he	absent	yes
bld.cmp.strings.d	hi	absent	yes
bld.cmp.strings.d	bn	absent	yes
bld.cmp.strings.d	fa	absent	yes
bld.cmp.strings.d	ur	absent	yes
bld.cmp.strings.d	ja	absent	yes
bld.cmp.strings.d	da	absent	yes
bld.cmp.strings.d	nb	absent	yes
bld.cmp.strings.d	sv	absent	yes
bld.cmp.strings.d	fi	absent	yes
bld.cmp.strings.d	tr	absent	yes
bld.cmp.strings.d	hu	absent	yes
bld.cmp.strings.d	sa	absent	yes
bld.cmp.absence	en	absent	yes
bld.cmp.absence	ru	absent	yes
bld.cmp.absence	lv	absent	yes
bld.cmp.absence	th	absent	yes
bld.cmp.absence	gd	absent	yes
bld.cmp.absence	tt	absent	yes
bld.cmp.absence	uk	absent	yes
bld.cmp.absence	cs	absent	yes
bld.cmp.absence	zh	absent	yes
bld.cmp.absence	ko	absent	yes
bld.cmp.absence	ar	absent	yes
bld.cmp.absence	nl-be	absent	yes
bld.cmp.absence	es	absent	yes
bld.cmp.absence	nl	absent	yes
bld.cmp.absence	de	absent	yes
bld.cmp.absence	fr	absent	yes
bld.cmp.absence	he	absent	yes
bld.cmp.absence	hi	absent	yes
